type,target_username,target_user_id,id,id_str,name,screen_name,description,email,url,profile_image_url_https,profile_banner_url,followers_count,fast_followers_count,normal_followers_count,friends_count,listed_count,favourites_count,statuses_count,media_count,created_at,verified,location,protected,geo_enabled,is_translator,has_extended_profile,default_profile,default_profile_image
follower,readyai_,,1838839014809383000,1838839014809382913,Avax Consensus,avaxconsesus,"The card room is a cardano nft project building a community around ai art, nfts, and poker.",,,https://pbs.twimg.com/profile_images/1839591577422852097/HXPDJh0W_normal.jpg,https://pbs.twimg.com/profile_banners/1838839014809382913/1727427796,2,0,2,424,0,0,1,1,Wed Sep 25 07:12:51 +0000 2024,FALSE,"San Jose, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1669316959572312000,1669316959572312069,Аийм Базарбаев,aiymbabarbaevz,"19
Tik-tok 340k
Реклама/сотрудничество pr.darillate 
📍Moscow",,,https://pbs.twimg.com/profile_images/1670265550767902721/Fo7-A-u3_normal.jpg,https://pbs.twimg.com/profile_banners/1669316959572312069/1687057322,2,0,2,598,0,0,1,1,Thu Jun 15 12:12:41 +0000 2023,FALSE,"Aktobe, Kazakhstan",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1835165012500811800,1835165012500811776,Proof Highlander,proofhighlange,✨ 76 resolds,,,https://pbs.twimg.com/profile_images/1835491347207278592/zaJps_0y_normal.jpg,https://pbs.twimg.com/profile_banners/1835165012500811776/1726450226,2,0,2,378,0,0,1,1,Sun Sep 15 03:53:41 +0000 2024,FALSE,"Chicago, IL",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1675083417917038600,1675083417917038592,Zaiden Reyes,znidenaeeyesr,Allthemostpopularnftsonopenseaaredifferenthitleravatars,,,https://pbs.twimg.com/profile_images/1677615969873678337/4JyjJiqX_normal.jpg,https://pbs.twimg.com/profile_banners/1675083417917038592/1688809800,2,0,2,620,0,0,1,1,Sat Jul 01 10:06:36 +0000 2023,FALSE,"Dallas, TX",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1757415828272595000,1757415828272594944,Renbtc Peyton,peyttonrenbttc,"Thailand nft gallery | latest nft art, drops, news, trends and more.",,,https://pbs.twimg.com/profile_images/1757418552598884352/O73WKr7Y_normal.jpg,https://pbs.twimg.com/profile_banners/1757415828272594944/1707836220,2,0,2,642,0,0,1,1,Tue Feb 13 14:46:14 +0000 2024,FALSE,"Manchester, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1664870992752115700,1664870992752115712,Vanessa Desousa,desou_savanees,"GOD ABOVE ALL🤍
✉️belleyaraagmail",,,https://pbs.twimg.com/profile_images/1664889535870779393/JMGKveNe_normal.jpg,https://pbs.twimg.com/profile_banners/1664870992752115712/1685775580,2,0,2,675,0,0,1,1,Sat Jun 03 05:46:02 +0000 2023,FALSE,"Rio de Janeiro, Brazil",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1677777007017439200,1677777007017439234,Nexo Zara,nenoxzaraz,"“what’s this worth?” “well, that depends on what you put into it.” 📖",,,https://pbs.twimg.com/profile_images/1681925851053531136/xOmlUjJE_normal.jpg,https://pbs.twimg.com/profile_banners/1677777007017439234/1689837354,2,0,2,741,0,0,0,0,Sat Jul 08 20:29:54 +0000 2023,FALSE,"Birmingham, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668258251429781500,1668258251429781505,Talita Dosreis,rodneyklei82246,27/12/2018 💍🥰♥️                                    28/05/2021 👶🏻💙,,,https://pbs.twimg.com/profile_images/1669295619565838344/oC5v7ZC5_normal.jpg,https://pbs.twimg.com/profile_banners/1668258251429781505/1686826073,2,0,2,588,0,0,1,1,Mon Jun 12 14:05:46 +0000 2023,FALSE,"Rio de Janeiro, Brazil",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1665339198671298600,1665339198671298564,Ratnapriya Kulkarni,ku_lkkarniratn,"! Blogger ! Influencer!
! Fashion ! Lifestyle !
! Parenting !
Products Reviewer🎤 !
📍 Bangalore
DM for collaboration
bhavaniu28gmail",,,https://pbs.twimg.com/profile_images/1665355623414874113/rNgMHCWz_normal.jpg,https://pbs.twimg.com/profile_banners/1665339198671298564/1685886704,2,0,2,755,0,0,1,1,Sun Jun 04 12:46:31 +0000 2023,FALSE,"Kolkata, India",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668560653152407600,1668560653152407552,Ulka Bhasin,ulkaabhasin,Instagrambiocurrentlyloading,,,https://pbs.twimg.com/profile_images/1669538335738540032/DqVXEG1s_normal.jpg,https://pbs.twimg.com/profile_banners/1668560653152407552/1686883940,2,0,2,678,0,0,1,1,Tue Jun 13 10:07:23 +0000 2023,FALSE,"Jaipur, India",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1669028414039236600,1669028414039236608,Serafina Domingues,dominguesserfi,"Yara Mohamed Musical artist official Account 
♓️💚♈️🤴🏻💍",,,https://pbs.twimg.com/profile_images/1670136427131068417/zfeGFLg__normal.jpg,https://pbs.twimg.com/profile_banners/1669028414039236608/1687026538,2,0,2,722,0,0,1,1,Wed Jun 14 17:06:06 +0000 2023,FALSE,"Curitiba, Brazil",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1678041857610088400,1678041857610088449,Enj Karma,enjkarmaa59,Sharing my knowledge and experiences in the crypto universe.,,,https://pbs.twimg.com/profile_images/1682037872315207683/juboDwd4_normal.jpg,https://pbs.twimg.com/profile_banners/1678041857610088449/1689864064,2,0,2,694,0,0,0,0,Sun Jul 09 14:02:20 +0000 2023,FALSE,"Houston, TX",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1663406549916610600,1663406549916610560,Zoey Chapman,capm_anzoey,"Happily married💍
Financial Consultant💵
Foreign Exchange and Cryptocurrency Trading Expert📊📈
DM me to start up trade📩
🇺🇸🇦🇺🇬🇧🇩🇪🇳🇿🇳🇪🇵🇰🇳🇱🇫🇷",,,https://pbs.twimg.com/profile_images/1663753064757571584/v10CjgGF_normal.jpg,https://pbs.twimg.com/profile_banners/1663406549916610560/1685504626,2,0,2,764,0,0,1,1,Tue May 30 04:46:52 +0000 2023,FALSE,"Houston, TX",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1813577967085449200,1813577967085449216,Cryptography Zoey,zoeycryptogaap,"Nft collector, gem hunter, promoter & crypto investor 💸",,,https://pbs.twimg.com/profile_images/1813685439527538688/iCZuKLvy_normal.jpg,https://pbs.twimg.com/profile_banners/1813577967085449216/1721251292,2,0,2,437,0,0,1,1,Wed Jul 17 14:14:30 +0000 2024,FALSE,"San Jose, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1731748391124713500,1731748391124713472,Privacy Duke,privacydukke,Just picked up some rare nfts at the token sale. thought i’d share!,,,https://pbs.twimg.com/profile_images/1733006535301697536/ZG_iKGJy_normal.jpg,https://pbs.twimg.com/profile_banners/1731748391124713472/1702015938,2,0,2,642,0,0,0,0,Mon Dec 04 18:52:59 +0000 2023,FALSE,"Leeds, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668071126533132300,1668071126533132288,Zulmira Deoliveira,zulmiradedlive,"Quemnãoarrisca,nãopetisca",,,https://pbs.twimg.com/profile_images/1668941522081923072/5TCBBCxa_normal.jpg,https://pbs.twimg.com/profile_banners/1668071126533132288/1686741650,2,0,2,802,1,0,1,1,Mon Jun 12 01:42:11 +0000 2023,FALSE,"Salvador, Brazil",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668905029787431000,1668905029787430917,Taresa Zayev,z_aayevtareesa,"📍Dubai
Snap: mydreambabe 
 Follow my second account - olya_seteykina__2",,,https://pbs.twimg.com/profile_images/1669862557216124932/evyJgkfF_normal.jpg,https://pbs.twimg.com/profile_banners/1668905029787430917/1686961243,2,0,2,657,0,0,1,1,Wed Jun 14 08:55:49 +0000 2023,FALSE,"Nizhny Novgorod, Russian",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1797827573444931600,1797827573444931584,Zcash Bella,zcashb_ellla25,Drop you nft!,,,https://pbs.twimg.com/profile_images/1803656918851833856/19hkzyYx_normal.jpg,https://pbs.twimg.com/profile_banners/1797827573444931584/1718860306,2,0,2,505,0,0,1,1,Tue Jun 04 03:08:04 +0000 2024,FALSE,"New York City, NY",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1732228426340184000,1732228426340184066,Digital Eleanor,eleanordgital9,A team came into existence to do great things in the meta world.,,,https://pbs.twimg.com/profile_images/1732810001331208192/cxbGdgSl_normal.jpg,https://pbs.twimg.com/profile_banners/1732228426340184066/1701969081,2,0,2,766,0,0,1,1,Wed Dec 06 02:40:27 +0000 2023,FALSE,"London, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1845364513463206000,1845364513463205911,Serum Abigail,a_bigailsmrume,smartcafé btc web3,,,https://pbs.twimg.com/profile_images/1846067287075282944/c5qMWetW_normal.jpg,https://pbs.twimg.com/profile_banners/1845364513463205911/1728971726,2,0,2,376,0,0,0,0,Sun Oct 13 07:22:51 +0000 2024,FALSE,"San Antonio, TX ",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668490356948709400,1668490356948709377,Shariba Kunda,kundahariba94,"14~
Backup account - _nysssart._backup
Addicted to music🎶 
Civilian  November 💕
I never paint my dreams
I paint my reality...✌",,,https://pbs.twimg.com/profile_images/1669628176329211904/SGn_5hdv_normal.jpg,https://pbs.twimg.com/profile_banners/1668490356948709377/1686905359,2,0,2,734,0,0,1,1,Tue Jun 13 05:28:04 +0000 2023,FALSE,"Pune, India",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1844435827771789300,1844435827771789313,Chart Pirate,pieatercharht,Prepare your heroes! the first collectible card game on avalanche,,,https://pbs.twimg.com/profile_images/1846170423450374144/gQHzEbF4_normal.jpg,https://pbs.twimg.com/profile_banners/1844435827771789313/1728996316,2,0,2,397,0,0,2,2,Thu Oct 10 17:52:35 +0000 2024,FALSE,"Manchester, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1844950985640128500,1844950985640128528,Spread Expert,experspead,Creating a new art economy with the power of nfts,,,https://pbs.twimg.com/profile_images/1846011366252879872/bYrsiXr6_normal.jpg,https://pbs.twimg.com/profile_banners/1844950985640128528/1728958393,2,0,2,423,0,0,1,1,Sat Oct 12 03:59:38 +0000 2024,FALSE,"Liverpool, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1669129697060438000,1669129697060438019,Sammathi Hayre,ayresammath,"⚫Miss Climate Power 2019
⚫SPHS'19 || IEM'23
Be a different kind of beautiful. The kind, hands seasoned to ordinary stuff, fail to perceive. 🌷",,,https://pbs.twimg.com/profile_images/1670172089993576448/BB62cqns_normal.jpg,https://pbs.twimg.com/profile_banners/1669129697060438019/1687035040,2,0,2,715,0,0,1,1,Wed Jun 14 23:48:34 +0000 2023,FALSE,"Lucknow, India",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1667916658130788400,1667916658130788352,Úrsula Leite,MeyersPais52849,"Aluguel e confecção de vestidos de Noivas e Festas
⏰ Horário de atendimento
Seg a sex - 9h ás 18h
Sáb - 9h as 13h
(84)99929.8587 (84) 3322-7802",,,https://pbs.twimg.com/profile_images/1669184097858592770/5GS1m6mr_normal.jpg,https://pbs.twimg.com/profile_banners/1667916658130788352/1686799484,2,0,2,753,0,0,1,1,Sun Jun 11 15:28:23 +0000 2023,FALSE,"Belo Horizonte, Brazil",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1673099521587380200,1673099521587380224,Julia Boiko,juliaboibok76,"Передтимякбігтипосходахуспіху,переконайтеся,щовонирозташованіутомубудинку,якийвампотрібний",,,https://pbs.twimg.com/profile_images/1675436666167730177/IA8_6bf1_normal.jpg,https://pbs.twimg.com/profile_banners/1673099521587380224/1688290212,2,0,2,769,0,0,1,1,Sun Jun 25 22:43:17 +0000 2023,FALSE,"Kharkiv, Ukraine",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1834413215410753500,1834413215410753537,Hashgraph Innovator,innovatoarhash,Crypto influencer & marketing. i’m here for grow your business shinnobiapays giveaways,,,https://pbs.twimg.com/profile_images/1835258958551941120/O0EpJOtv_normal.jpg,https://pbs.twimg.com/profile_banners/1834413215410753537/1726394821,2,0,2,386,0,0,1,1,Fri Sep 13 02:06:18 +0000 2024,FALSE,"Dallas, TX",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1675739309037453300,1675739309037453313,şermin Dincer,incersermi37,"▫️ elifsokmenbeauty ▫️
📞 0530 2683212
nailart💅🏻
•Kalıcı Oje
•Jel Tırnak
•Medikal/Islak Manikür
•Medikal/Islak Pedikür
•El & Ayak Spa
•Bath Bomb",,,https://pbs.twimg.com/profile_images/1677897020848189442/2LW4YsHF_normal.jpg,https://pbs.twimg.com/profile_banners/1675739309037453313/1688876807,2,0,2,664,0,0,1,1,Mon Jul 03 05:32:50 +0000 2023,FALSE,"Muğla, Türkiye",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1819733960072614000,1819733960072613888,Monero Mancer,moonerommancer,• how about joining the cute dinosaurs? 🦖🦕 • nft project🦖 •,,,https://pbs.twimg.com/profile_images/1822291105905258497/eZEP7GJr_normal.jpg,https://pbs.twimg.com/profile_banners/1819733960072613888/1723303043,2,0,2,424,0,0,1,1,Sat Aug 03 13:56:15 +0000 2024,FALSE,"Leeds, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1839203245488566300,1839203245488566272,Relative Fiat,relativefiata5,Music producer | web 3 advisor | nft collector,,,https://pbs.twimg.com/profile_images/1839494661515423744/eUaVM4J__normal.jpg,https://pbs.twimg.com/profile_banners/1839203245488566272/1727404690,2,0,2,474,0,0,1,1,Thu Sep 26 07:20:10 +0000 2024,FALSE,"Liverpool, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1845758595381473300,1845758595381473285,Scalping Delilah,scalpingddelil,"Jpeg on the internet, memes, parody, & education. nfa grovest.sol",,,https://pbs.twimg.com/profile_images/1846131027200090112/yvIppMKT_normal.jpg,https://pbs.twimg.com/profile_banners/1845758595381473285/1728986923,2,0,2,386,0,0,3,3,Mon Oct 14 09:28:48 +0000 2024,FALSE,"San Diego, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1705951138502037500,1705951138502037504,Tokenization Art,artokenization,"In defi, i see a world free from financial gatekeepers",,,https://pbs.twimg.com/profile_images/1706877725695193088/RJO9efoE_normal.jpg,https://pbs.twimg.com/profile_banners/1705951138502037504/1695786345,2,0,2,702,0,0,1,1,Sun Sep 24 14:23:55 +0000 2023,FALSE,"New York City, NY",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1659614507226787800,1659614507226787840,Nova Dodson,dodsonvovan,"based in İstanbul 
Shop lokalhareket trendyolcom",,,https://pbs.twimg.com/profile_images/1660873627493859330/_iZ186d5_normal.jpg,https://pbs.twimg.com/profile_banners/1659614507226787840/1684818154,2,0,2,789,0,0,0,0,Fri May 19 17:38:34 +0000 2023,FALSE,"Los Angeles, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1675072985705730000,1675072985705730048,Zilliqa Imogen,imom_engzillaq,Nfts – the next level of when wealth and ignorance collide.,,,https://pbs.twimg.com/profile_images/1682061654039707654/nndtxjfJ_normal.jpg,https://pbs.twimg.com/profile_banners/1675072985705730048/1689869732,2,0,2,604,0,0,1,1,Sat Jul 01 09:25:40 +0000 2023,FALSE,"San Diego, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1673029991594950700,1673029991594950657,Masha Kovalenko,kovalennkommas,"Location: Salt Lake Utah 
💌 partnerships: https://t.co/QD1jyvpt2Q",,,https://pbs.twimg.com/profile_images/1675415826076246018/EW7ryQG3_normal.jpg,https://pbs.twimg.com/profile_banners/1673029991594950657/1688285244,2,0,2,730,0,0,1,1,Sun Jun 25 18:06:58 +0000 2023,FALSE,"Kharkiv, Ukraine",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1675307230139240400,1675307230139240449,Ksm Legionnaire,legionnaigerks,Join me as we navigate the exciting world of cryptocurrencies together.,,,https://pbs.twimg.com/profile_images/1681752171635781633/ZplsCSV1_normal.jpg,https://pbs.twimg.com/profile_banners/1675307230139240449/1689795947,2,0,2,645,0,0,1,1,Sun Jul 02 00:55:53 +0000 2023,FALSE,"San Diego, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668153185440022500,1668153185440022530,Неллйа Йурин,nellyyurin,H A U T E   C O U T U R E,,,https://pbs.twimg.com/profile_images/1668970711396802561/zn1Mj_nt_normal.jpg,https://pbs.twimg.com/profile_banners/1668153185440022530/1686748609,2,0,2,761,0,0,1,1,Mon Jun 12 07:08:16 +0000 2023,FALSE,"Chelyabinsk, Russian",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1672296902790881300,1672296902790881280,瑞芳 马,mauifang78,"台北精油按摩師💕
預約按摩、只接預約❗️
按摩預約Line:yuyu1222y
預約時間：「12:30-22:30」
精油SPA舒壓｜肌肉放鬆｜重點放鬆",,,https://pbs.twimg.com/profile_images/1674950024780808193/koIRBde0_normal.jpg,https://pbs.twimg.com/profile_banners/1672296902790881280/1688174190,2,0,2,719,0,0,1,1,Fri Jun 23 17:33:55 +0000 2023,FALSE,荃湾，香港,FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1834592592228503600,1834592592228503552,Btt Dragoon,btttd_ragoon,"The ultimate nft project on shardeum blockchain. explore our thrilling nft series and join the ""fun to play  play to earn"" gaming revolution today!",,,https://pbs.twimg.com/profile_images/1835264284219031553/oFhk1KSr_normal.jpg,https://pbs.twimg.com/profile_banners/1834592592228503552/1726396089,2,0,2,375,0,0,1,1,Fri Sep 13 13:59:05 +0000 2024,FALSE,"New York City, NY",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1665518696188506000,1665518696188506113,Hülya Binboğa,ulyabinboga,"💻 Bizi ekranlardan 👣 takip edin, 🌍Dünyayı birlikte keşfedelim🛫
Gezi 🎬 videolarımızı izlemek 🔎 için youtube 📽 dünya kaşifleri",,,https://pbs.twimg.com/profile_images/1665536881977704449/colgSCAG_normal.jpg,https://pbs.twimg.com/profile_banners/1665518696188506113/1685929920,2,0,2,729,0,0,1,1,Mon Jun 05 00:39:46 +0000 2023,FALSE,"Ankara, Türkiye",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1667892603235315700,1667892603235315712,Handan Doğan,h_andandoan69,"Kimseyokmerаketme,oboşkаlаntаhtındа.",,,https://pbs.twimg.com/profile_images/1668823582514765826/fwzGIWhl_normal.jpg,https://pbs.twimg.com/profile_banners/1667892603235315712/1686713530,2,0,2,807,0,0,1,1,Sun Jun 11 13:52:48 +0000 2023,FALSE,"İstanbul, Türkiye",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1672541705080385500,1672541705080385538,Callahan Carson,c_arssoncallla,"Thereisgoingtobeamarketforthisinthefuture,thatsaid,itsamassivebobbleandwhenitpopsi’lllookforthediamondsintherough",,,https://pbs.twimg.com/profile_images/1675165046899372032/4T2kTtoG_normal.jpg,https://pbs.twimg.com/profile_banners/1672541705080385538/1688225454,2,0,2,782,1,0,1,1,Sat Jun 24 09:46:40 +0000 2023,FALSE,"Birmingham, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1676633538735603700,1676633538735603719,Zrx Block,blockzrzx33,Recognizing the potential of blockchain in promoting renewable energy and sustainability.,,,https://pbs.twimg.com/profile_images/1681989071114043394/kUAxXcY4_normal.jpg,https://pbs.twimg.com/profile_banners/1676633538735603719/1689852428,2,0,2,774,0,0,1,1,Wed Jul 05 16:46:11 +0000 2023,FALSE,"Sheffield, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1781789371194085400,1781789371194085376,Ankr Piper,p_iperaankr12,We are creating x-clusive acrylic wall art of your nft's. metadata included and qr code optimized.,,,https://pbs.twimg.com/profile_images/1781791636638306304/1M2uasJU_normal.jpg,https://pbs.twimg.com/profile_banners/1781789371194085376/1713647216,2,0,2,675,0,0,1,1,Sat Apr 20 20:57:58 +0000 2024,FALSE,"Liverpool, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1677538829371076600,1677538829371076608,Btc Helm,helmhbtc,Join me in the quest for understanding the intricate architecture of blockchain,,,https://pbs.twimg.com/profile_images/1682029033104764928/AYppvLp-_normal.jpg,https://pbs.twimg.com/profile_banners/1677538829371076608/1689861955,2,0,2,790,0,0,0,0,Sat Jul 08 04:43:30 +0000 2023,FALSE,"Manchester, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1845062999033135000,1845062999033135117,Syscoin Racer,syscoinacer22,"🏄‍♂️ author, nft collector & curator🌲❄️☃️",,,https://pbs.twimg.com/profile_images/1846074171026964481/Ft3VW9-I_normal.jpg,https://pbs.twimg.com/profile_banners/1845062999033135117/1728973368,2,0,2,354,0,0,1,1,Sat Oct 12 11:24:44 +0000 2024,FALSE,"London, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1783667488980353000,1783667488980353024,Exchange Clara,eechangexclara,Converging physical and virtual worlds ⚡️🪐 smileyworld by space runners - register to learn more:,,,https://pbs.twimg.com/profile_images/1783669942249771008/eo0lo-PQ_normal.jpg,https://pbs.twimg.com/profile_banners/1783667488980353024/1714095039,2,0,2,520,0,0,1,1,Fri Apr 26 01:21:04 +0000 2024,FALSE,"San Diego, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1789853313371902000,1789853313371901952,Hardware Evelyn,hardwareevlyn3,"Join the wild, meme-filled world of balatroon. a gaming universe where the greatest rewards await players ready to risk it all! powered by $gob & $chunks",,,https://pbs.twimg.com/profile_images/1789855628128591873/0iSYC95U_normal.jpg,https://pbs.twimg.com/profile_banners/1789853313371901952/1715569824,2,0,2,582,0,0,1,1,Mon May 13 03:01:20 +0000 2024,FALSE,"Leeds, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1662309574764839000,1662309574764838912,Natalie Potter,poternatalie,"Creators of Crushed Ice Signature Stones 💎Simulated diamond dream rings, ⬇️ $99, perfect for stacking or wearing solo. Comes in gift-ready packaging!",,,https://pbs.twimg.com/profile_images/1663949219483222022/ENr3OuH__normal.jpg,https://pbs.twimg.com/profile_banners/1662309574764838912/1685551392,2,0,2,788,0,0,1,1,Sat May 27 04:08:14 +0000 2023,FALSE,"San Antonio, TX ",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1672499060496818200,1672499060496818179,Brock Strickland,broockstrickll,Whynetflix&chillwhenyoucannft&chill?😎,,,https://pbs.twimg.com/profile_images/1675230372483805184/Dy8tTFy6_normal.jpg,https://pbs.twimg.com/profile_banners/1672499060496818179/1688241030,2,0,2,796,0,0,1,1,Sat Jun 24 06:57:13 +0000 2023,FALSE,"San Antonio, TX ",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1667890745582186500,1667890745582186496,Selen Yiğit,seleneyigiti,"Söziiaçgibidir,azıyaşatır,çoğuöidürür.",,,https://pbs.twimg.com/profile_images/1668822878568038401/CGzKY3QE_normal.jpg,https://pbs.twimg.com/profile_banners/1667890745582186496/1686713364,2,0,2,667,1,0,1,1,Sun Jun 11 13:45:26 +0000 2023,FALSE,"Ardahan, Türkiye",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1835245566109913000,1835245566109913088,Trend Light,lighgttrend,Nft & crypto promoter | shiller | crypto gem seeker | investor | 📩📊 xanyfam 🔔,,,https://pbs.twimg.com/profile_images/1835829326392025088/QGu_w3Yk_normal.jpg,https://pbs.twimg.com/profile_banners/1835245566109913088/1726530813,2,0,2,376,0,0,1,1,Sun Sep 15 09:13:46 +0000 2024,FALSE,"San Diego, CA",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668126336613752800,1668126336613752832,Волйа Таиманов,volyaaimanov14,"MA pretaporter_mmg 
Russia, Ekaterinburg",,,https://pbs.twimg.com/profile_images/1669261648853450752/pBjqAuvx_normal.jpg,https://pbs.twimg.com/profile_banners/1668126336613752832/1686817974,2,0,2,941,0,0,1,1,Mon Jun 12 05:21:34 +0000 2023,FALSE,"Saint Petersburg, Russian",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1845235769180299300,1845235769180299275,Invest Sophie,sophieinvtste6,"Digital collectible enthusiast, collector, advisor, trader, degen bayc",,,https://pbs.twimg.com/profile_images/1846024370533122048/dwGyQcq7_normal.jpg,https://pbs.twimg.com/profile_banners/1845235769180299275/1728961495,2,0,2,386,0,0,1,1,Sat Oct 12 22:51:16 +0000 2024,FALSE,"Sheffield, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1672427697409081300,1672427697409081344,Lawahiz Qureshi,lawahwziquresi,🇾🇪🇲🇽,,,https://pbs.twimg.com/profile_images/1675264634457030657/Oq2aWmaF_normal.jpg,https://pbs.twimg.com/profile_banners/1672427697409081344/1688249198,2,0,2,689,0,0,1,1,Sat Jun 24 02:13:38 +0000 2023,FALSE,"Casablanca, Morocco",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1668213734026752000,1668213734026752005,Chandrabali Gade,gadechndrabali,"Nature lover 🌿🌱
Friendship goals sruti0618 t_a_p_s_i_0 😍😍😍
Wish me on 13th Dec🎂",,,https://pbs.twimg.com/profile_images/1669279078589902849/dN8etgcu_normal.jpg,https://pbs.twimg.com/profile_banners/1668213734026752005/1686822129,2,0,2,823,0,0,1,1,Mon Jun 12 11:08:51 +0000 2023,FALSE,"Mumbai, India",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1670648668486000600,1670648668486000640,Gizem Zengin,giiemzzengin,"👩🏼‍🎓 Sabanci University Mba                    
👩🏼‍🎓 Vakko Esmod Academy
👩🏼‍🎓 Istanbul Fashion Academy",,,https://pbs.twimg.com/profile_images/1670779573363941376/N4ED2LKg_normal.jpg,https://pbs.twimg.com/profile_banners/1670648668486000640/1687179875,2,0,2,620,0,0,1,1,Mon Jun 19 04:24:24 +0000 2023,FALSE,"İzmir, Türkiye",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
follower,readyai_,,1679894081072246800,1679894081072246796,Tether Creator,tethercreatorr,Leading the way in the exploration of crypto's frontier,,,https://pbs.twimg.com/profile_images/1681711228001845275/bTQ6vg2b_normal.jpg,https://pbs.twimg.com/profile_banners/1679894081072246796/1689786185,2,0,2,714,0,0,0,0,Fri Jul 14 16:42:25 +0000 2023,FALSE,"Leeds, England, United Kingdom",FALSE,FALSE,FALSE,TRUE,TRUE,FALSE
